,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,lat_ts,lon_ts,sog_ts,cog_ts,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot
1345,1345,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931810.0,56.18256827272727,11.27958309090909,12.0,216.72727272727272,2020-01-02 03:23:30,248886000,-2.0181275671103056,-1.3686672256023755,-171.42727272727274,31.001297636211937,26.38433769535104,56.148994,11.2388,9.0,45.3,0.9496227367662922,0.0503772632337078,0.0543449092402624,12.239491711,0.0199576425833332,223.337483802,6.61021107472726,-2.9919703368051884,2.4384603444732633,30.0,0.006100365484671834,-0.08787878787879322,0.0,-0.05760660745877703
1346,1346,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931820.0,56.182115,11.2789978,12.0,216.56,2020-01-02 03:23:40,248886000,-1.9720202796988844,-1.3305265596988358,-171.56,31.030521894100968,26.188733408885074,56.149308,11.23935088888889,8.944444444444445,45.0,0.9130040198835871,0.0869959801164128,0.0532478334224595,12.2750766,0.02292305,223.7006128,7.140612799999985,-2.994286864721472,2.3788999368631893,10.0,0.036618716882704995,-0.16727272727271725,0.0,-0.05956040761007397
1347,1347,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931830.0,56.181672,11.2784027,12.0,216.64,2020-01-02 03:23:50,248886000,-1.9276990934640883,-1.2933074679811036,-171.31272727272727,30.879939567421108,26.22346693440146,56.14960254545454,11.239864545454546,8.9,45.32727272727273,0.9386413440775104,0.0613586559224896,0.0517874836925938,12.289304823,0.02410873525,223.814438584,7.174438584000029,-2.9899711414801766,2.321350469377246,10.0,-0.0256373241939232,0.07999999999998408,0.0,-0.05754946748594314
1348,1348,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931840.0,56.18125872727273,11.277841181818182,12.0,216.8272727272727,2020-01-02 03:24:00,248886000,-1.8842080247642956,-1.2561986279181063,-171.87727272727273,30.98386998204081,26.272879049963684,56.149913,11.2404085,8.95,44.95,0.926487778280816,0.073512221719184,0.0502614088394505,12.3,0.025,223.9,7.072727272727292,-2.999824318439163,2.264569467552166,10.0,0.01215356579669441,0.18727272727272748,0.0,-0.05678100182508006
1349,1349,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931850.0,56.180801,11.277221,12.0,216.825,2020-01-02 03:24:10,248886000,-1.8379353864193924,-1.217167420354046,-172.52499999999998,31.192626984692417,26.199549498233274,56.15022527272727,11.24095109090909,9.0,44.3,0.884739425873242,0.115260574126758,0.0488643182703106,12.3,0.025,224.34665014222224,7.521650142222228,-3.0111292920032167,2.204428046869283,10.0,0.04174835240757399,-0.0022727272727252057,0.0,-0.06014142068288297
1350,1350,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931860.0,56.1803404,11.2766118,12.08,216.8,2020-01-02 03:24:20,248886000,-1.7932244851877326,-1.1803375632438309,-172.5,31.323245373552677,26.28455372581555,56.15050866666667,11.241439111111111,9.0,44.3,0.8799187301440744,0.1200812698559256,0.0472965079829016,12.3,0.0182119205298013,224.6555555555556,7.855555555555554,-3.0106929596902186,2.1468234248491873,10.0,0.004820695729167601,-0.024999999999977263,0.08000000000000007,-0.057604622020095864
1351,1351,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931870.0,56.179891454545455,11.276010818181817,12.1,217.01818181818183,2020-01-02 03:24:30,248886000,-1.7488264795710995,-1.1436372381324815,-172.0681818181818,31.16116961666315,26.520712013691025,56.1507985,11.2419315,9.0,44.95,0.9299935402334804,0.0700064597665195,0.0455391058275769,12.3,0.0165289256198347,224.64154388977775,7.623362071595949,-3.0031563106475154,2.089569378626212,10.0,-0.050074810089406105,0.2181818181818187,0.019999999999999574,-0.05725404622297514
1352,1352,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931880.0,56.1794455,11.2754016,12.1,217.24,2020-01-02 03:24:40,248886000,-1.7035062169752584,-1.1054114463938771,-172.3622222222222,31.1982994137576,26.653892686930888,56.15110666666666,11.242461111111112,9.055555555555555,44.87777777777778,0.9372392899154454,0.0627607100845546,0.0438808226769729,12.3,0.0165289256198347,224.62721435733332,7.387214357333335,-3.0082882838319147,2.030730877564026,10.0,-0.007245749681964897,0.22181818181817903,0.0,-0.05883850106218613
1353,1353,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931890.0,56.1789886,11.2748029,12.1,217.16,2020-01-02 03:24:50,248886000,-1.6570528925618766,-1.0667090552616465,-172.86,31.480481095100505,26.635710678752865,56.15142272727273,11.243015454545455,9.154545454545454,44.3,0.8988998417924651,0.1011001582075349,0.0424220211504757,12.3,0.0165289256198347,224.59478489527277,7.434784895272742,-3.016976144997398,1.9707086282159716,10.0,0.038339448122980305,-0.0800000000000125,0.0,-0.060022249348054446
1354,1354,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931900.0,56.17870554545455,11.274437272727273,12.1,216.9090909090909,2020-01-02 03:25:00,248886000,-1.6219360027491785,-1.036610800487816,-172.2590909090909,31.46007489940144,26.624844526074902,56.151724,11.2435465,9.15,44.65,0.9082214945164668,0.0917785054835331,0.0413190151758355,12.3,0.0165289256198347,224.5388779627273,7.629787053636392,-3.0064883028558684,1.9248995684715537,10.0,-0.009321652724001803,-0.2509090909090901,0.0,-0.045809059744417846
1355,1355,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931910.0,56.178161,11.273691,12.1,216.95,2020-01-02 03:25:10,248886000,-1.571239692858324,-0.9936405980533336,-172.29999999999995,31.380840937086237,26.5699647347735,56.152023,11.2440805,9.1,44.65,0.909189804769734,0.0908101952302659,0.0397879481704564,12.3,0.0165289256198347,224.49327194424245,7.543271944242463,-3.007202301186229,1.8590631539873268,10.0,-0.0009683102532671989,0.040909090909082124,0.0,-0.06583641448422695
1356,1356,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931920.0,56.177651,11.2729836,12.1,217.64,2020-01-02 03:25:20,248886000,-1.523610534155583,-0.9530497306576208,-173.33999999999995,31.284917667910857,26.718194183709883,56.1523055,11.2445825,9.1,44.3,0.9200463419525986,0.0799536580474014,0.0380570522197877,12.3,0.0165289256198347,224.45368077252527,6.813680772525288,-3.02535372540697,1.7971346218067317,10.0,-0.0108565371828645,0.6899999999999977,0.0,-0.06192853218059513
1357,1357,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931930.0,56.17721,11.272364,12.1,217.9454545454545,2020-01-02 03:25:30,248886000,-1.4891425067665578,-0.924385698221002,-173.64545454545453,31.20807651435016,26.817283170672127,56.152438,11.244817,9.1,44.3,0.9300767638576894,0.0699232361423105,0.0368516662524142,12.3,0.0165289256198347,224.3193523618182,6.373897816363694,-3.030684912940335,1.7527219758234667,10.0,-0.010030421905090903,0.30545454545452344,0.0,-0.044412645983265
1358,1358,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931940.0,56.17677,11.2717405,12.1,218.35,2020-01-02 03:25:40,248886000,-1.4378989529596926,-0.8796158668091556,-174.05,31.018546948958424,26.863033244992717,56.152850625,11.245527375,9.0375,44.3,0.945849672882239,0.054150327117761,0.0351378690448213,12.3,0.0165289256198347,224.17155579010105,5.82155579010103,-3.0377455630961308,1.6856089321266077,10.0,-0.015772909024549496,0.4045454545454845,0.0,-0.067113043696859
1359,1359,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577931990.0,56.17466963636364,11.268371454545454,12.172727272727272,222.5,2020-01-02 03:26:30,356234000,-5.237544911042414,-4.468509741844702,165.2111111111111,40.5818148379563,28.13836724177976,56.087481333333336,11.135432444444444,13.444444444444445,27.71111111111111,0.9828019157933892,0.0171980842066107,0.1452483674980641,12.4,0.0186706497386109,228.555247198,6.055247197999989,2.8834778497670763,6.884726284184963,50.0,-0.007390448582230061,0.8300000000000012,0.014545454545454462,1.0398234704116711
1360,1360,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932000.0,56.1742566,11.2676806,12.2,222.92,2020-01-02 03:26:40,356234000,-5.179414719289334,-4.427272951353779,165.48000000000002,40.45019799323923,28.630575539199423,56.0880365,11.1359665,13.5,28.399999999999977,0.8858759257533405,0.1141240742466594,0.1427470595590981,12.4,0.0163934426229509,228.581124764,5.6611247640000215,2.8881708462002167,6.813742189148326,10.0,0.09692599004004869,0.4199999999999875,0.027272727272727337,-0.07098409503663738
1361,1361,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932010.0,56.1738488,11.2669753,12.27,223.66,2020-01-02 03:26:50,356234000,-5.121550026497387,-4.385234255846851,165.09000000000003,40.347156302831706,29.134982616326468,56.0885925,11.13651,13.55,28.75,0.788046729972227,0.2119532700277729,0.1400697311236323,12.4,0.0105949470252649,228.590526832,4.930526831999998,2.8813640621174392,6.742444226878564,10.0,0.0978291957811135,0.7400000000000091,0.07000000000000028,-0.07129796226976204
1362,1362,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932020.0,56.173727,11.266762,12.3,223.9,2020-01-02 03:27:00,356234000,-5.08089234961607,-4.359365955348531,165.23333333333335,40.414000640743936,29.50165561999808,56.08914777777778,11.137064444444444,13.655555555555557,29.13333333333333,0.7424499483555358,0.2575500516444642,0.1381018501854129,12.4,0.0081300813008129,228.666333186,4.766333185999997,2.883865700711964,6.694739621601345,10.0,0.04559678161669131,0.2400000000000091,0.030000000000001137,-0.04770460527721898
1363,1363,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932030.0,56.17305233333334,11.265556111111112,12.3,224.6555555555556,2020-01-02 03:27:10,356234000,-5.006988995379574,-4.299923998351101,164.86444444444442,40.18132519927012,29.92613712770873,56.0897042,11.1376252,13.7,29.519999999999985,0.6424752609146324,0.3575247390853676,0.1354010737928176,12.4,0.0081300813008129,228.673540516,4.017984960444437,2.8774273750268287,6.599945847614803,10.0,0.09997468744090338,0.7555555555555884,0.0,-0.09479377398654165
1364,1364,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932040.0,56.1726422,11.2648218,12.3,224.62,2020-01-02 03:27:20,356234000,-4.948876649509419,-4.2561641367553165,164.93,40.26942648386632,29.975644938257915,56.090262,11.138191,13.75,29.55000000000001,0.6446819795078431,0.3553180204921569,0.1337010385409389,12.4,0.0081300813008129,228.73911750733333,4.119117507333328,2.878571535314248,6.527351166519364,10.0,-0.002206718593210699,-0.035555555555589535,0.0,-0.0725946810954392
1365,1365,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932050.0,56.17224563636364,11.26411,12.3,224.5272727272728,2020-01-02 03:27:30,356234000,-4.893081195814573,-4.213759400517484,165.19494949494947,40.41628890342928,30.10893158832215,56.09079477777778,11.13873911111111,13.844444444444443,29.72222222222223,0.641443575082507,0.3585564249174929,0.1317944265952251,12.4,0.0081300813008129,228.7370267093333,4.209753982060562,2.883195776352612,6.457399776557406,10.0,0.0032384044253360167,-0.09272727272721681,0.0,-0.06995138996195838
1366,1366,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932060.0,56.17184388888889,11.263397666666666,12.3,224.42222222222225,2020-01-02 03:27:40,356234000,-4.835625734925413,-4.170351459248712,165.72777777777776,40.44011468274644,30.30600866531613,56.091350000000006,11.1393165,13.9,30.149999999999977,0.61702250132259,0.38297749867741,0.1299206571770127,12.4,0.0081300813008129,228.7348570893333,4.312634867111058,2.8924953842357133,6.3855389390348885,10.0,0.02442107375991709,-0.10505050505054214,0.0,-0.07186083752251715
1367,1367,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932070.0,56.171431363636366,11.262687727272729,12.3,224.03636363636363,2020-01-02 03:27:50,356234000,-4.775432432589012,-4.125925465719128,166.11363636363637,40.636472441599935,30.23944768357512,56.09194,11.1399265,13.95,30.149999999999977,0.6507353616893561,0.3492646383106439,0.1283794834610444,12.38375395,0.0068092642276422,228.72611286666665,4.6897492303029935,2.8992298870060353,6.31094413435047,10.0,-0.03371286036676607,-0.3858585858586139,0.0,-0.07459480468441804
1368,1368,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932080.0,56.1710571,11.2620256,12.37,223.83,2020-01-02 03:28:00,356234000,-4.719017400062887,-4.083881478688927,166.28111111111104,40.981114124105865,30.35868090571213,56.092505333333335,11.140513555555556,14.055555555555555,30.11111111111109,0.6712590472999141,0.3287409527000858,0.1262625236955259,12.3659118625,-0.0003304880759903,228.71818305,4.888183049999952,2.9021528727634145,6.240770237244337,10.0,-0.020523685610558118,-0.2063636363636192,0.06999999999999851,-0.07017389710613298
1369,1369,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932090.0,56.17063344444445,11.261265222222224,12.4,224.42222222222225,2020-01-02 03:28:10,356234000,-4.660851846783513,-4.039207062764781,165.82323232323233,40.968479752755385,30.721302489900797,56.093050454545455,11.141080727272728,14.145454545454545,30.24545454545455,0.6145844746318224,0.3854155253681776,0.1239436894532028,12.353520385,-0.0037483560483871,228.71267572666665,4.2904535044444,2.8941613803398902,6.167554915325374,10.0,0.05667457266809178,0.5922222222222331,0.030000000000001137,-0.07321532191896374
1370,1370,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932100.0,56.1702206,11.260511,12.4,225.96,2020-01-02 03:28:20,356234000,-4.599976335019761,-3.992715127161744,164.28999999999996,40.68397486615896,31.28146713624864,56.0936515,11.141708,14.25,30.25,0.5016901948213086,0.4983098051786914,0.1214052871380415,12.347057245,-0.004269577016129,228.70980322,2.7498032199999614,2.8674014281014832,6.091104692041342,10.0,0.11289427981051381,1.5377777777777624,0.0,-0.07645022328403162
1371,1371,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932110.0,56.16983454545454,11.259753545454544,12.4,227.3909090909091,2020-01-02 03:28:30,356234000,-4.542865674862471,-3.9473499060431623,162.89242424242423,40.489734410611646,31.85543766166367,56.09421666666667,11.142298666666669,14.4,30.28333333333336,0.4014748596080699,0.59852514039193,0.1188770438839911,12.340319815,-0.0048129181451613,228.70680880666663,1.3158997157575527,2.8430091295857327,6.0182389301674135,10.0,0.10021533521323867,1.430909090909097,0.0,-0.07286576187392857
1372,1372,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932120.0,56.16945711111111,11.258986777777777,12.4,228.26666666666668,2020-01-02 03:28:40,356234000,-4.4850817519073125,-3.900937270392945,162.18333333333328,40.31516698465801,32.25511979899683,56.09480166666667,11.142911166666666,14.483333333333334,30.44999999999999,0.3314300359155349,0.6685699640844651,0.1167787759533037,12.325,-0.0060483870967742,228.7,0.4333333333333087,2.830633158526136,5.944179498369201,10.0,0.07004482369253506,0.8757575757575751,0.0,-0.0740594317982124
1373,1373,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932130.0,56.16910266666667,11.258265666666668,12.466666666666669,228.53333333333333,2020-01-02 03:28:50,356234000,-4.431865722951685,-3.8578212238604057,162.13809523809527,40.36128628018216,32.5794202068086,56.09533357142857,11.143471428571427,14.542857142857144,30.67142857142857,0.2958038758475574,0.7041961241524426,0.1147377825161329,12.3418080935,-0.0100153935695189,228.748896272,0.2155629386666646,2.829843604816902,5.875731306104957,10.0,0.035626160067977475,0.2666666666666515,0.0666666666666682,-0.0684481922642437
1374,1374,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932140.0,56.16873433333333,11.257516,12.5,228.66666666666663,2020-01-02 03:29:00,356234000,-4.374962231443929,-3.811345612914146,162.73333333333335,40.271257011202266,33.03124607651626,56.095913,11.144103,14.6,31.399999999999977,0.2338537974665843,0.7661462025334156,0.1125674024649089,12.3538345695,-0.0116932344399999,228.783882384,0.1172157173333801,2.840232469412106,5.802296951004899,10.0,0.061950078380972995,0.13333333333329733,0.03333333333333144,-0.07343435510005847
1375,1375,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932150.0,56.16832288888889,11.256676333333331,12.5,228.77777777777777,2020-01-02 03:29:10,356234000,-4.315755426678699,-3.761117655161374,163.69365079365076,40.07226132602847,33.58724912554027,56.09648771428572,11.144756285714283,14.67142857142857,32.47142857142853,0.1498619236932054,0.8501380763067945,0.1102508336993251,12.3629665055,-0.0109626795599999,228.810448016,0.0326702382222379,2.8569931709590346,5.724661642304568,10.0,0.08399187377337891,0.11111111111114269,0.0,-0.07763530870033097
1376,1376,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932160.0,56.1679332,11.2558782,12.5,228.88,2020-01-02 03:29:20,356234000,-4.256259109875641,-3.7102032549943953,164.76999999999998,39.765842375325775,34.138207165556935,56.097089,11.1454715,14.7,33.64999999999998,0.0582297214344496,0.9417702785655504,0.1080407395053176,12.374206641,-0.0100634687199999,228.843146592,-0.0368534079999847,2.8757790085110564,5.646357215388554,10.0,0.0916322022587559,0.10222222222222399,0.0,-0.0783044269160138
1377,1377,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932170.0,56.16754863636364,11.255098727272728,12.5,228.8272727272728,2020-01-02 03:29:30,356234000,-4.198318597727624,-3.65983707455949,165.85606060606057,39.65311085490936,34.6604999274433,56.0976695,11.146189166666666,14.8,34.68333333333334,0.0196835064752574,0.9803164935247424,0.1056659899002311,12.38,-0.0095999999999999,228.86,0.0327272727272429,2.894734341963019,5.56958584280248,10.0,0.03854621495919197,-0.05272727272719635,0.0,-0.07677137258607392
1378,1378,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932180.0,56.16716233333334,11.254320555555555,12.5,228.64444444444445,2020-01-02 03:29:40,356234000,-4.141604966167763,-3.609551801461342,166.95555555555558,39.578174919030175,35.080032859357914,56.09822783333333,11.146905833333332,14.883333333333333,35.60000000000002,0.1223736493116048,0.8776263506883951,0.1033339263649182,12.36798719,-0.0105610247999999,228.91605978,0.2716153355555661,2.9139241489407555,5.493792488183212,10.0,-0.10269014283634725,-0.1828282828283534,0.0,-0.07579335461926817
1379,1379,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932190.0,56.166801666666665,11.253596333333332,12.5,228.46666666666667,2020-01-02 03:29:50,356234000,-4.087778197583486,-3.561344562142158,167.8904761904762,39.436180060144935,35.35871495859281,56.09876371428572,11.147614714285714,14.9,36.35714285714289,0.2073275731310361,0.7926724268689639,0.1014283111058348,12.34914848,-0.0120681215999999,229.00397376,0.5373070933333395,2.9302415922649563,5.421540895625377,10.0,-0.08495392381943123,-0.17777777777777715,0.0,-0.07225159255783531
1380,1380,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932200.0,56.166425333333336,11.252846,12.5,228.26666666666665,2020-01-02 03:30:00,356234000,-4.033286599547771,-3.51194563942476,168.83333333333337,39.43004319157138,35.7205875627085,56.099295,11.148333,15.0,37.10000000000002,0.2842026260795153,0.7157973739204847,0.0992373977010536,12.336472208,-0.01308222336,229.063129696,0.7964630293333528,2.9466975537837605,5.348005513120402,10.0,-0.07687505294847918,-0.20000000000001705,0.0,-0.07353538250497493
1381,1381,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932210.0,56.16600388888889,11.25201411111111,12.422222222222222,228.1222222222222,2020-01-02 03:30:10,356234000,-3.9717119164507015,-3.455619974990104,169.5634920634921,39.30364983395975,35.88887602964176,56.09989914285715,11.149175714285716,15.071428571428571,37.68571428571431,0.3432339115846808,0.6567660884153191,0.0973557512726901,12.32,-0.0082289803220035,229.14,1.0177777777777806,2.9594412276872113,5.264580226269433,10.0,-0.059031285505165565,-0.1444444444444457,-0.0777777777777775,-0.08342528685096884
1382,1382,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932220.0,56.165609,11.2512286,12.4,228.18,2020-01-02 03:30:20,356234000,-3.916822400953132,-3.4043373240959527,169.96999999999997,39.23092642895463,36.15455646594452,56.1004185,11.149915,15.15,38.14999999999998,0.4110358066674113,0.5889641933325886,0.0954023398498256,12.338182594,-0.0049852746774194,229.135611098,0.9556110979999914,2.966536129614761,5.189509643197616,10.0,-0.06780189508273049,0.05777777777780102,-0.022222222222222143,-0.0750705830718168
1383,1383,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932230.0,56.165256,11.250508333333334,12.4,228.46666666666667,2020-01-02 03:30:30,356234000,-3.8611461721689153,-3.352212249186922,170.0666666666666,39.11999617468464,36.47000899825191,56.100992833333336,11.1507445,15.216666666666669,38.5333333333333,0.4912735848627623,0.5087264151372377,0.0933689718175082,12.352312849272726,-0.0038457379618769,229.13220034672727,0.6655336800606051,2.968223281225022,5.113294116951764,10.0,-0.08023777819535094,0.28666666666666174,0.0,-0.0762155262458526
1384,1384,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932240.0,56.164866,11.2497015,12.4,228.75,2020-01-02 03:30:40,356234000,-3.804759845515931,-3.2983133834890945,169.95,39.10329590834897,36.717329652717154,56.101542,11.151540333333331,15.3,38.69999999999999,0.54093912185742,0.45906087814258,0.0914162012608945,12.367972986363634,-0.0025828236803521,229.1284203136364,0.3784203136363828,2.966187063764363,5.035381679451289,10.0,-0.0496655369946577,0.28333333333333144,0.0,-0.0779124375004745
1385,1385,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932250.0,56.16450266666667,11.248963666666668,12.4,228.6,2020-01-02 03:30:50,356234000,-3.7510288973843617,-3.24758637544993,170.34285714285716,39.22284489211333,36.896054700380375,56.102073571428576,11.152310857142858,15.4,38.94285714285712,0.5556683630192576,0.4443316369807424,0.089613310767,12.379839779090908,-0.0016258242668623,229.0390249631313,0.4390249631313452,2.973043714397198,4.961555709152176,10.0,-0.014729241161837603,-0.15000000000000568,0.0,-0.07382597029911331
1386,1386,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932260.0,56.16413566666667,11.248224,12.4,228.4333333333333,2020-01-02 03:31:00,356234000,-3.697505706611588,-3.196946953580213,170.76666666666665,39.341329858630274,37.07677035288973,56.102598,11.153077,15.5,39.19999999999999,0.5709998264797762,0.4290001735202238,0.0878237060537429,12.38954184181818,-0.0008433998533725,228.91864751818184,0.4853141848485336,2.9804405859889833,4.8879462225387735,10.0,-0.015331463460518613,-0.16666666666668561,0.0,-0.07360948661340228
1387,1387,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932270.0,56.16372488888889,11.2474,12.4,228.4777777777778,2020-01-02 03:31:10,356234000,-3.6380758630669727,-3.140917326540531,170.89365079365075,39.37759067848921,37.247020679977055,56.103177,11.153919142857143,15.571428571428571,39.37142857142857,0.5951136805329426,0.4048863194670574,0.0859712819557841,12.398627131818182,-0.000110715175953,228.8059226237374,0.3281448459595992,2.982656877102626,4.806345559527843,10.0,-0.024113854053166406,0.044444444444479814,0.0,-0.0816006630109305
1388,1388,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932280.0,56.163340000000005,11.2466156,12.4,228.74,2020-01-02 03:31:20,356234000,-3.5788486038490546,-3.084749341682338,170.86,39.33572922909469,37.51050702761637,56.1037785,11.154805,15.65,39.60000000000002,0.645608651794945,0.354391348205055,0.0839986405451543,12.384032626666666,-0.0012876913978495,228.79953380444445,0.0595338044444417,2.9820695599575116,4.724810666077737,10.0,-0.050494971262002364,0.2622222222222206,0.0,-0.08153489345010634
1389,1389,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932290.0,56.16298966666667,11.245895333333332,12.4,228.7333333333333,2020-01-02 03:31:30,356234000,-3.5241271225573065,-3.032617788233845,170.95000000000005,39.3844069990359,37.60479029992458,56.1043395,11.155635,15.7,39.68333333333334,0.6539355677081927,0.3460644322918073,0.082415673567663,12.355357166666668,-0.0036002284946235,228.81865077777775,0.0853174444444846,2.9836403562843072,4.649327115342217,10.0,-0.008326915913247745,-0.006666666666717447,0.0,-0.0754835507355196
1390,1390,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932300.0,56.16259325,11.2450915,12.4,228.55,2020-01-02 03:31:40,356234000,-3.46644717326623,-2.977623828910594,171.05,39.59542873465986,37.62290205183305,56.104903666666665,11.156466666666669,15.783333333333331,39.60000000000002,0.6253114523985845,0.3746885476014154,0.0808368430261672,12.329957883333334,-0.0056485577956989,228.8248947083333,0.2748947083333064,2.985385685536301,4.569737374460552,10.0,0.028624115309608122,-0.18333333333328028,0.0,-0.07958974088166482
1391,1391,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932310.0,56.162227666666666,11.244347333333334,12.4,228.7,2020-01-02 03:31:50,356234000,-3.4123401096050974,-2.9261517949373395,170.8,39.60717103718668,37.64393093358312,56.105439142857136,11.157253285714289,15.8,39.5,0.6252135240027297,0.3747864759972703,0.079441576566995,12.313367746666668,-0.0069864720430107,228.78341936666664,0.0834193666666749,2.981022362406315,4.495156209814598,10.0,9.792839585487378e-05,0.14999999999997726,0.0,-0.07458116464595399
1392,1392,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932320.0,56.16186266666666,11.243592666666666,12.4,228.8,2020-01-02 03:32:00,356234000,-3.3577640847605577,-2.8738878300866846,170.59999999999997,39.75980952844832,37.75365880604909,56.105983,11.158053,15.9,39.39999999999998,0.619169943140389,0.380830056859611,0.077825432443065,12.3,-0.0080645161290322,228.75,-0.0500000000000113,2.9775317039023257,4.419707106678932,10.0,0.006043580862340747,0.10000000000002274,0.0,-0.0754491031356661
1393,1393,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932330.0,56.161575,11.242992444444443,12.4,228.72222222222223,2020-01-02 03:32:10,356234000,-3.30621693306768,-2.82544431923888,170.84920634920638,39.725611242779024,37.803459422848505,56.10655371428572,11.158893428571428,15.9,39.57142857142861,0.6323379909689144,0.3676620090310856,0.0764563558318952,12.341943048,-0.0046820122580644,228.765728643,0.04350642077776,2.9818811752128522,4.349046563285189,10.0,-0.013168047828525431,-0.07777777777778283,0.0,-0.0706605433937435
1394,1394,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932340.0,56.1611026,11.2420296,12.4,228.46,2020-01-02 03:32:20,356234000,-3.2402395758341487,-2.76175351370296,171.33999999999992,39.72961206125131,37.82538020547028,56.10718,11.159825,15.9,39.79999999999996,0.6403408996125132,0.3596591003874868,0.0747135521044506,12.371750304,-0.0022782012903225,228.776906364,0.3169063640000047,2.990447140367083,4.2575151179123845,10.0,-0.008002908643598816,-0.2622222222222206,0.0,-0.09153144537280422
1395,1395,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932350.0,56.16071033333333,11.241258333333334,12.4,228.13333333333333,2020-01-02 03:32:30,356234000,-3.1825317484764204,-2.7071054259595564,171.89999999999998,39.77625346725706,37.851331663585,56.107748666666666,11.160679166666668,15.916666666666668,40.0333333333333,0.6411764410579562,0.3588235589420437,0.0731813691824848,12.359282426,-0.0032836753225806,228.759282426,0.6259490926666729,3.000220984178252,4.178148886447209,10.0,-0.0008355414454430665,-0.3266666666666822,0.0,-0.0793662314651753
1396,1396,5da0710681,236111951,Tanker,19.0,118.0,7.7,0,1577932360.0,56.1603015,11.24046625,12.4,227.85,2020-01-02 03:32:40,356234000,-3.123948045982744,-2.6514237949747392,172.60000000000002,39.84273696104727,38.04840341984328,56.10831533333334,11.161543333333334,16.0,40.44999999999999,0.6654575338437804,0.3345424661562196,0.0713448124863859,12.33895205,-0.0049232217741936,228.73895205,0.8889520500000003,3.012438288942213,4.097450369993229,10.0,-0.024281092785824132,-0.28333333333333144,0.0,-0.08069851645397996
