,index,Unnamed: 0.1,Unnamed: 0,scenario,mmsi,ship_type,width,length,draught,nav_status,timestamp,lat,lon,sog,cog,timestamp_obj,ts_mmsi,R_x,R_y,theta,V_x,V_y,lat_ts,lon_ts,sog_ts,cog_ts,f_min,DDV,TDV,V_TDV,V_chg,cog_TDV,cog_chg,theta_rad,distance,ts_dot,DDV_dot,cog_dot,sog_dot,distance_dot,u,u^2,cte
46,628,847,847,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929670.0,55.979009000000005,11.029835,16.1,42.700000000000045,2020-01-02 02:47:50,257182000,3.1398863021839385,1.5092572016534702,171.39999999999998,-55.35318344933874,-43.12849466098788,56.031228,11.074670333333334,20.1,214.1,0.3360489198531176,0.6639510801468824,0.040944084583135,16.295664506666668,0.0121530749482401,56.45433549333333,13.754335493333286,2.9914943379182803,3.4837828995770086,10.0,-0.0076337352052519,1.4500000000000457,0.1000000000000014,-0.1017745633264084,1.4500000000000457,2.1025000000001324,507.7164194174499
47,629,850,850,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929680.0,55.97958785714286,11.030854142857144,16.1,44.34285714285716,2020-01-02 02:48:00,257182000,3.059473816392753,1.4449073179291427,168.93714285714282,-55.04543444213671,-43.313900795616135,56.03047,11.073777,20.1,213.28,0.3389910693582511,0.6610089306417489,0.0396538762330804,16.3,0.0124223602484471,56.49130931,12.148452167142835,2.9485093717691626,3.383509596646362,10.0,-0.0029421495051334,1.6428571428571177,0.0,-0.1002733029306464,1.6428571428571177,2.698979591836652,498.7005360554752
48,630,853,853,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929690.0,55.9801058,11.031807,16.1,45.68000000000001,2020-01-02 02:48:10,257182000,2.9830876819766328,1.38343693512703,167.31999999999994,-54.63327730369758,-43.6703556448585,56.029718,11.072903,20.1,213.0,0.3471381377407475,0.6528618622592526,0.0382490926058025,16.3,0.0124223602484471,56.56545099500001,10.885450995000006,2.9202849044369112,3.288268521856813,10.0,-0.0081470683824963,1.337142857142844,0.0,-0.0952410747895493,1.337142857142844,1.7879510204081284,488.9294056816066
49,631,856,856,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929700.0,55.980623,11.0328005,16.1,46.950000000000045,2020-01-02 02:48:20,257182000,2.899831058555631,1.3167284829197383,165.3499999999999,-54.55347840887551,-43.85143197867882,56.028851,11.071914,20.2,212.3,0.3478950488548141,0.652104951145186,0.036883293155393,16.3,0.0124223602484471,56.64765465714288,9.697654657142834,2.8859019181726224,3.1847753556406437,10.0,-0.0007569111140666,1.2700000000000389,0.0,-0.1034931662161695,1.2700000000000389,1.6129000000000988,477.42466319413955
50,632,859,859,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929710.0,55.98110233333333,11.033764666666666,16.1,48.333333333333314,2020-01-02 02:48:30,257182000,2.8376775775355227,1.263214737264413,163.9666666666667,-53.99514518513889,-44.36051618615351,56.028297,11.071288,20.2,212.3,0.3606023010688307,0.6393976989311694,0.03562878190088,16.3,0.0124223602484471,56.7416619714286,8.408328638095284,2.8617581968533696,3.106143188343041,10.0,-0.0127072522140165,1.383333333333269,0.0,-0.0786321672976022,1.383333333333269,1.9136111111109328,464.956487297231
51,633,862,862,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929720.0,55.981589666666665,11.034828,16.066666666666666,50.23333333333335,2020-01-02 02:48:40,257182000,2.750626466679302,1.1919310989919376,161.26666666666665,-53.45684600716186,-44.52221747700904,56.027337,11.070233,20.2,211.5,0.3655129895109792,0.6344870104890208,0.0344095932185429,16.31937268,0.0157285900414938,56.801871354285744,6.568538020952396,2.8146343070495217,2.9977734577417268,10.0,-0.0049106884421485,1.900000000000034,-0.0333333333333349,-0.1083697306013142,1.900000000000034,3.6100000000001295,448.82346225828076
52,634,865,865,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929730.0,55.982,11.035782,16.0,52.19999999999999,2020-01-02 02:48:50,257182000,2.6743027850141488,1.1286535777557216,158.83333333333337,-52.87436530970281,-44.9181146703692,56.02647833333334,11.069306666666668,20.3,211.03333333333333,0.3744572508316796,0.6255427491683203,0.0332294287103369,16.348129715000002,0.0217581071875001,56.84706098071431,4.647060980714322,2.7721646285843278,2.902714985064021,10.0,-0.0089442613207004,1.96666666666664,-0.0666666666666664,-0.0950584726777052,1.96666666666664,3.8677777777776727,432.79816131632134
53,635,868,868,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929740.0,55.98248633333333,11.0369705,16.0,53.89999999999998,2020-01-02 02:49:00,257182000,2.597697937794348,1.0601989006514607,157.18000000000006,-52.18693842168669,-45.54047802202554,56.025691,11.0684612,20.34,211.08,0.3890537691542086,0.6109462308457914,0.0317600096121115,16.371680175,0.0232300109375001,56.828319825000015,2.928319825000038,2.7433085182846884,2.8057184970990185,10.0,-0.0145965183225289,1.6999999999999886,0.0,-0.0969964879650029,1.6999999999999886,2.8899999999999615,411.3999423141139
54,636,871,871,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929750.0,55.98288133333333,11.037967166666666,16.0,54.73333333333335,2020-01-02 02:49:10,257182000,2.52727024073815,0.9984107199031051,156.66666666666663,-51.804543764563846,-46.053903233930896,56.024915,11.067622,20.4,211.4,0.3986431538247741,0.6013568461752259,0.0302762141583714,16.394971854999998,0.0246857409374998,56.805028145000016,2.071694811666667,2.734349161457782,2.7173367173278518,10.0,-0.0095893846705654,0.8333333333333712,0.0,-0.0883817797711672,0.8333333333333712,0.6944444444445076,392.71572431000203
55,637,874,874,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929760.0,55.983321,11.0390965,16.05,55.14999999999998,2020-01-02 02:49:20,257182000,2.4474018621801834,0.9278757031725992,156.1500000000001,-51.71094941210741,-46.20447622971373,56.02402666666666,11.066655666666668,20.4,211.3,0.4007967210944052,0.5992032789055948,0.0287702926901791,16.37022455,0.0199516853582553,56.6808982,1.530898200000017,2.725331626989147,2.617389767600744,10.0,-0.0021535672696311,0.4166666666666287,0.0500000000000007,-0.0999469497271077,0.4166666666666287,0.1736111111110795,371.08881197884244
56,638,877,877,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929770.0,55.983722,11.040142,16.1,55.5,2020-01-02 02:49:30,257182000,2.3743943684743574,0.863331297797521,155.51428571428573,-51.71157626262114,-46.22378214151151,56.02321371428572,11.065783571428572,20.4,211.0142857142857,0.4004937095902494,0.5995062904097506,0.0274733963362719,16.325798108333334,0.0140247272256728,56.50319243333331,1.0031924333333109,2.714236319601468,2.526477695686129,10.0,0.0003030115041557,0.3500000000000227,0.0500000000000007,-0.0909120719146141,0.3500000000000227,0.12250000000001587,350.72028936999317
57,639,880,880,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929780.0,55.98418771428571,11.041362142857142,16.2,55.74285714285713,2020-01-02 02:49:40,257182000,2.302260893462017,0.7959502676952555,155.05714285714294,-51.95466159713599,-46.43163354455869,56.02248,11.065002,20.5,210.8,0.4011419011304701,0.5988580988695298,0.0260000184002643,16.274665896666665,0.0046090059670781,56.13666061666665,0.3938034738095197,2.706257671592352,2.435968400905207,10.0,-0.0006481915402207,0.2428571428571331,0.0999999999999978,-0.0905092947809222,0.2428571428571331,0.05897959183672996,326.8194857650334
58,640,883,883,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929790.0,55.98459,11.042425,16.2,56.19999999999999,2020-01-02 02:49:50,257182000,2.2257493071312693,0.7289797071803987,154.56666666666672,-51.75830160464531,-46.55231736167227,56.02161,11.064075333333331,20.5,210.76666666666668,0.4033599232775711,0.5966400767224289,0.0246035971726976,16.216648916666667,0.0010277109053498,55.68081291666668,-0.5191870833333141,2.697697247165903,2.342086973550757,10.0,-0.0022180221471008,0.4571428571428555,0.0,-0.0938814273544501,0.4571428571428555,0.2089795918367332,305.8047473950729
59,641,886,886,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929800.0,55.98503383333333,11.043604166666666,16.2,56.4666666666667,2020-01-02 02:50:00,257182000,2.1513106083418565,0.6608271398718875,154.33333333333326,-51.62445626742445,-46.653482484132425,56.020816,11.06323,20.5,210.8,0.4056861280669586,0.5943138719330414,0.0231614502645775,16.2,0.0,55.161159585,-1.305507081666697,2.6936248122445807,2.250517683191018,10.0,-0.0023262047893874,0.2666666666667083,0.0,-0.0915692903597391,0.2666666666667083,0.07111111111113332,282.348567351921
60,642,889,889,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929810.0,55.98545133333333,11.04473,16.283333333333335,56.4666666666667,2020-01-02 02:50:10,257182000,2.0791189420510228,0.5948827319068416,154.43333333333328,-51.67827714054408,-46.84821809296491,56.020033,11.062397,20.5,210.9,0.4071968716092052,0.5928031283907949,0.0216570392682215,16.2,-0.0051177072671444,54.63398578499999,-1.832680881666711,2.6953701414965754,2.162549661838153,10.0,-0.0015107435422465,0.0,0.0833333333333357,-0.0879680213528644,0.0,0.0,259.5930966151925
61,643,892,892,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929820.0,55.98585,11.045799,16.3,56.44999999999999,2020-01-02 02:50:20,257182000,2.0013073898298805,0.5265744847278838,154.41666666666674,-51.71575584327313,-46.85023473607063,56.019137666666666,11.061437,20.5,210.86666666666667,0.4062279670628851,0.5937720329371148,0.0201831944336264,16.2,-0.0061349693251534,53.95674999999997,-2.493250000000017,2.695079253287912,2.069423097521173,10.0,0.0009689045463199,-0.0166666666667083,0.0166666666666657,-0.0931265643169805,-0.0166666666667083,0.00027777777777916556,238.116718030764
62,644,895,895,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929830.0,55.986247,11.046867,16.3,56.60000000000002,2020-01-02 02:50:30,257182000,1.92868875434527,0.4610569697801296,154.0999999999999,-51.705889563734765,-46.79640386510432,56.018327,11.060559,20.5,210.7,0.4057087458685681,0.5942912541314318,0.0188586082504636,16.2,-0.0061349693251534,53.08483499999996,-3.51516500000006,2.68955237732326,1.983031477440725,10.0,0.000519221194317,0.1500000000000341,0.0,-0.0863916200804479,0.1500000000000341,0.02250000000001023,216.5866685329703
63,645,898,898,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929840.0,55.98667557142857,11.048022142857144,16.3,56.7714285714286,2020-01-02 02:50:40,257182000,1.8542134646515287,0.3924675429042589,153.92857142857133,-51.62666778707994,-46.84847112591935,56.017517,11.059677,20.5,210.7,0.4069380328086306,0.5930619671913694,0.0174199946214422,16.186440095,-0.0069668653374234,52.29037643666664,-4.48105213476196,2.6865603843198413,1.8952937357381665,10.0,-0.0012292869400624,0.1714285714285779,0.0,-0.0877377417025586,0.1714285714285779,0.029387755102043035,193.25349048151386
64,646,901,901,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929850.0,55.9871225,11.0492355,16.35,56.85000000000002,2020-01-02 02:50:50,257182000,1.7786563414626804,0.3219036580303885,153.68333333333328,-51.70248850230728,-46.85387328246088,56.016707333333336,11.058794666666666,20.5,210.53333333333333,0.4070801499014128,0.5929198500985872,0.0159672518508514,16.162589465,-0.0114624180428135,51.51125585666667,-5.338744143333351,2.682280172106618,1.8075509248922288,10.0,-0.0001421170927822,0.078571428571422,0.0500000000000007,-0.0877428108459374,0.078571428571422,0.00617346938775407,168.55848892696335
65,647,904,904,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929860.0,55.9875,11.050257,16.4,56.80000000000001,2020-01-02 02:51:00,257182000,1.7104626721595175,0.2598403474975744,153.73333333333335,-51.61149170561967,-46.82126879434193,56.01595066666667,11.057973,20.4,210.53333333333333,0.4074937335545646,0.5925062664454355,0.014647624786934,16.10447585,-0.0180197652439023,50.71304472500002,-6.086955274999994,2.6831528367326163,1.7300865755905792,10.0,-0.0004135836531516,-0.0500000000000113,0.0499999999999971,-0.0774643493016495,-0.0500000000000113,0.00250000000000113,147.8407743742242
66,648,907,907,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929870.0,55.98792083333333,11.051386166666669,16.316666666666666,56.46666666666664,2020-01-02 02:51:10,257182000,1.6329915420278889,0.1902990429025375,154.13333333333333,-51.82075132722031,-46.72291562521632,56.015083,11.057037,20.5,210.6,0.4056623625701046,0.5943376374298954,0.013104404168616,16.030402416666668,-0.0175442849846781,50.08342054166668,-6.383246124999964,2.690134153740593,1.6440423054362818,10.0,0.0018313709844599,-0.3333333333333712,-0.0833333333333321,-0.0860442701542973,-0.3333333333333712,0.11111111111113633,125.14497058900314
67,649,910,910,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929880.0,55.9883865,11.052602,16.2,55.55000000000001,2020-01-02 02:51:20,257182000,1.556197797615683,0.1196880071616068,155.39,-51.99220957311504,-46.45539528462174,56.0142714,11.056156,20.5,210.94,0.4042433452152076,0.5957566547847923,0.0114362008618343,15.973580641666668,-0.0139765036008228,49.55654834166667,-5.993451658333342,2.712067124673988,1.5607936456694778,10.0,0.0014190173548969,-0.9166666666666288,-0.1166666666666671,-0.083248659766804,-0.9166666666666288,0.8402777777777083,101.43179804644284
68,650,913,913,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929890.0,55.988773,11.05357,16.2,54.39999999999998,2020-01-02 02:51:30,257182000,1.484157845563527,0.0573643352969933,156.60000000000002,-52.48831447699192,-46.12842673467853,56.01345966666666,11.055273333333334,20.5,211.0,0.4003628684185926,0.5996371315814074,0.0099334131022088,15.935330941666669,-0.0163375961934155,49.05930224166668,-5.340697758333299,2.7331856086231205,1.4852660292054871,10.0,0.003880476796615,-1.150000000000034,0.0,-0.0755276164639904,-1.150000000000034,1.3225000000000784,83.46251950190339
69,651,916,916,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929900.0,55.989263666666666,11.054708666666668,16.2,52.73333333333329,2020-01-02 02:51:40,257182000,1.4058611289964489,-0.0107995396697329,158.36666666666667,-53.18939448612677,-45.64402047714739,56.012648,11.054388,20.5,211.1,0.396412309716748,0.603587690283252,0.0082421446564223,15.902735658333334,-0.0183496507201645,48.63556355833335,-4.097769774999939,2.7640197587416866,1.40590260831974,10.0,0.0039505587018445,-1.6666666666666856,0.0,-0.0793634208857474,-1.6666666666666856,2.7777777777778407,64.40554366253397
70,652,919,919,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929910.0,55.9897565,11.0557925,16.15,51.10000000000002,2020-01-02 02:51:50,257182000,1.3274962094309637,-0.0770858545689317,159.93333333333328,-53.8588526178838,-44.97497986638517,56.01183733333333,11.053503666666666,20.5,211.03333333333333,0.3924983392002559,0.6075016607997441,0.0066465941796929,15.9,-0.0154798761609906,48.34469696500001,-2.7553030350000114,2.7913632503562638,1.3297324599438036,10.0,0.0039139705164921,-1.633333333333269,-0.0500000000000007,-0.0761701483759362,-1.633333333333269,2.6677777777775673,47.75635395021729
71,653,922,922,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929920.0,55.99024633333333,11.056800833333334,15.983333333333334,49.68333333333334,2020-01-02 02:52:00,257182000,1.2523994158956484,-0.1387886943330164,161.1833333333334,-54.30684445306322,-44.13369597410643,56.011078,11.05268,20.5,210.86666666666667,0.3891586017212564,0.6108413982787435,0.0052068334938765,15.9,-0.0052137643378519,48.03160093499999,-1.651732398333344,2.813179866006194,1.2600661088254157,10.0,0.0033397374789994,-1.4166666666666856,-0.1666666666666643,-0.0696663511183879,-1.4166666666666856,2.006944444444498,34.07650455425891
72,654,925,925,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929930.0,55.990743,11.057784166666666,15.9,48.60000000000002,2020-01-02 02:52:10,257182000,1.1701803031533184,-0.2033349234639331,162.0999999999999,-54.70334169275112,-43.52830721788554,56.010207,11.051747,20.5,210.7,0.3866377020473738,0.6133622979526261,0.0036806518055912,15.9,0.0,47.836237855,-0.7637621450000225,2.8291787174828067,1.1877150470496178,10.0,0.0025208996738825,-1.0833333333333144,-0.0833333333333339,-0.0723510617757978,-1.0833333333333144,1.17361111111107,21.832276812645222
73,655,928,928,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929940.0,55.991240000000005,11.058755,15.9,47.94999999999999,2020-01-02 02:52:20,257182000,1.0921509865503192,-0.2648354219854669,162.93000000000006,-55.03441265782436,-43.482300593861325,56.009406,11.050892,20.58,210.88,0.3867018341977247,0.6132981658022753,0.0021524923882015,15.9,0.0,47.678785945000016,-0.2712140549999731,2.8436649502743623,1.1238022860632806,10.0,-6.413215035083741e-05,-0.6500000000000341,0.0,-0.0639127609863372,-0.6500000000000341,0.42250000000004434,10.128314925582947
74,656,931,931,466fbc3092,356234000,Cargo,61.0,399.0,12.1,0,1577929950.0,55.991688,11.05962,15.9,47.60000000000002,2020-01-02 02:52:30,257182000,1.0150648517815493,-0.3240764419734431,163.29999999999995,-55.20041148691025,-43.38736660370384,56.00857166666667,11.049998333333331,20.6,210.9,0.3861596698526361,0.6138403301473638,0.0007390540505164,15.9,0.0,47.46164906000001,-0.1383509400000093,2.85012266850674,1.0655431448629684,10.0,0.0005421643450885,-0.3499999999999659,0.0,-0.0582591412003121,-0.3499999999999659,0.12249999999997613,0.0
